b'<s> im glad this pretentious piece of s*** didnt do as planned by the dodge stratus big shots  <\\s> <s> it gonna help movie makers who arent in the very restrained movie business of qu\xc3\xa9bec  <\\s>',"b""I'm glad this pretentious piece of s*** didn't do as planned by the Dodge stratus Big Shots... It's gonna help movie makers who aren't in the very restrained movie business of Qu\xc3\xa9bec.  """
b'<s> if there was ever a movie that needed word of mouth to promote this is it  <\\s>',"b'If there was ever a movie that needed word-of-mouth to promote, this is it.  '"
b'<s> overall the film is interesting and thought provoking  <\\s>',"b'Overall, the film is interesting and thought-provoking.  '"
b'<s> give this one a look  <\\s>',b'Give this one a look.  '
b'<s> i gave it a 10 <\\s>',b'I gave it a 10  '
b'<s> it is a true classic  <\\s>',b'It is a true classic.  '
b'<s> it actually turned out to be pretty decent as far as b list horror suspense films go  <\\s>',b'It actually turned out to be pretty decent as far as B-list horror/suspense films go.  '
b'<s> definitely worth checking out  <\\s>',b'Definitely worth checking out.  '
b'<s> the problem was the script  <\\s>',b'The problem was the script.  '
b'<s> it was horrendous  <\\s>',b'It was horrendous.  '
b'<s> there was nothing believable about it at all  <\\s>',b'There was NOTHING believable about it at all.  '
b'<s> the only suspense i was feeling was the frustration at just how retarded the girls were  <\\s>',b'The only suspense I was feeling was the frustration at just how retarded the girls were.  '
b'<s> manna from heaven is a terrific film that is both predictable and unpredictable at the same time  <\\s>',b'MANNA FROM HEAVEN is a terrific film that is both predictable and unpredictable at the same time.  '
b'<s> the scenes are often funny and occasionally touching as the characters evaluate their lives and where they are going  <\\s>',b'The scenes are often funny and occasionally touching as the characters evaluate their lives and where they are going.  '
b'<s> the cast of veteran actors are more than just a nostalgia trip  <\\s>',b'The cast of veteran actors are more than just a nostalgia trip.  '
b'<s> ursula burton portrayal of the nun is both touching and funny at the same time with out making fun of nuns or the church  <\\s>',"b""Ursula Burton's portrayal of the nun is both touching and funny at the same time with out making fun of nuns or the church.  """
b'<s> i dont think you will be disappointed  <\\s>',"b""I don't think you will be disappointed.  """
b'<s> frankly after cotton club and unfaithful it was kind of embarrassing to watch lane and gere in this film because it is bad  <\\s>',"b'Frankly, after Cotton club and Unfaithful, it was kind of embarrassing to watch Lane and Gere in this film, because it is BAD.  '"
b'<s> the acting was bad the dialogs were extremely shallow and insincere  <\\s>',"b'The acting was bad, the dialogs were extremely shallow and insincere.  '"
b'<s> it was too predictable even for a chick flick  <\\s>',"b'It was too predictable, even for a chick flick.  '"
b'<s> too politically correct  <\\s>',b'Too politically correct.  '
b'<s> very disappointing  <\\s>',b'Very disappointing.  '
b'<s> the only thing really worth watching was the scenery and the house because it is beautiful  <\\s>',"b'The only thing really worth watching was the scenery and the house, because it is beautiful.  '"
b'<s> i love lane but ive never seen her in a movie this lousy  <\\s>',"b""I love Lane, but I've never seen her in a movie this lousy.  """
b'<s> an hour and a half i wish i could bring back  <\\s>',b'An hour and a half I wish I could bring back.  '
b'<s> but in terms of the writing it very fresh and bold  <\\s>',"b""But in terms of the writing it's very fresh and bold.  """
b'<s> the acting helps the writing along very well maybe the idiot savant sister could have been played better and it is a real joy to watch  <\\s>',"b'The acting helps the writing along very well (maybe the idiot-savant sister could have been played better), and it is a real joy to watch.  '"
b'<s> the directing seems too pretentious  <\\s>',b'The directing seems too pretentious.  '
b'<s> the scenes with the oh so mature neighbour girl are a misplace  <\\s>',b'The scenes with the oh-so-mature neighbour-girl are a misplace.  '
b'<s> and generally the lines and plot is weaker than the average episode  <\\s>',b'And generally the lines and plot is weaker than the average episode.  '
b'<s> then scene where they debated whether or not to sack the trumpeter who falsely was accused for the murder is pure horror really stupid  <\\s>',"b'Then scene where they debated whether or not to sack the trumpeter (who falsely was accused for the murder) is pure horror, really stupid.  '"
b'<s> some applause should be given to the prelude however  <\\s>',b'Some applause should be given to the prelude however.  '
b'<s> i really liked that  <\\s>',b'I really liked that.  '
b'<s> the movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night  <\\s>',b'The movie had you on the edge of your seat and made you somewhat afraid to go to your car at the end of the night.  '
b'<s> the music in the film is really nice too  <\\s>',b'The music in the film is really nice too.  '
b'<s> id advise anyone to go and see it  <\\s>',"b""I'd advise anyone to go and see it.  """
b'<s> brilliant <\\s>',b'Brilliant!  '
b'<s> 10 10 <\\s>',b'10/10  '
b'<s> i liked this movie way too much  <\\s>',b'I liked this movie way too much.  '
b'<s> my only problem is i thought the actor playing the villain was a low rent michael ironside  <\\s>',b'My only problem is I thought the actor playing the villain was a low rent Michael Ironside.  '
b'<s> it rocked my world and is certainly a must see for anyone with no social or physical outlets  <\\s>',b'It rocked my world and is certainly a must see for anyone with no social or physical outlets.  '
b'<s> however this didnt make up for the fact that overall this was a tremendously boring movie  <\\s>',"b""However, this didn't make up for the fact that overall, this was a tremendously boring movie.  """
b'<s> there was no chemistry between ben affleck and sandra bullock in this film and i couldnt understand why he would consider even leaving his wife to be for this chick that he supposedly was knocked out by  <\\s>',"b""There was NO chemistry between Ben Affleck and Sandra Bullock in this film, and I couldn't understand why he would consider even leaving his wife-to-be for this chick that he supposedly was knocked out by.  """
b'<s> there were several moments in the movie that just didnt need to be there and were excruciatingly slow moving  <\\s>',"b""There were several moments in the movie that just didn't need to be there and were excruciatingly slow moving.  """
b'<s> this was a poor remake of my best friends wedding  <\\s>',b'This was a poor remake of My Best Friends Wedding.  '
b'<s> i cannot believe that the actors agreed to do this film  <\\s>',b'I cannot believe that the actors agreed to do this film.  '
b'<s> i could not stand to even watch it for very long for fear of losing i q  <\\s>',b'I could not stand to even watch it for very long for fear of losing I.Q.  '
b'<s> i guess that nobody at the network that aired this dribble watched it before putting it on  <\\s>',b'I guess that nobody at the network that aired this dribble watched it before putting it on.  '
b'<s> imdb ratings only go as low 1 for awful it time to get some negative numbers in there for cases such as these  <\\s>',"b""IMDB ratings only go as low 1 for awful, it's time to get some negative numbers in there for cases such as these.  """
b'<s> i saw mirrormask last night and it was an unsatisfactory experience  <\\s>',b'I saw Mirrormask last night and it was an unsatisfactory experience.  '
b'<s> unfortunately inexperience of direction meant that scene after scene passed with little in the way of dramatic tension or conflict  <\\s>',"b'Unfortunately, inexperience of direction meant that scene after scene passed with little in the way of dramatic tension or conflict.  '"
b'<s> these are the central themes of the film and they are handled ineptly stereotypically and with no depth of imagination  <\\s>',"b'These are the central themes of the film and they are handled ineptly, stereotypically and with no depth of imagination.  '"
